year,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,selling_price
2019, 3 Series,32398,Semi-Auto,2150,Petrol,145,42.2,2.0,24794.1894
2019, 3 Series,29990,Manual,10,Diesel,145,54.3,2.0,22951.346999999998
2015, 3 Series,12990,Manual,62000,Diesel,145,55.4,2.0,5994.885
2019, 3 Series,30543,Semi-Auto,6294,Diesel,145,52.3,2.0,23374.5579
2015, 3 Series,14800,Manual,25481,Diesel,30,64.2,2.0,6830.200000000001
2016, 3 Series,16500,Automatic,36584,Diesel,30,62.8,2.0,8731.8
2015, 3 Series,10145,Manual,55851,Diesel,20,68.9,2.0,4681.9175000000005
2016, 3 Series,11299,Manual,54662,Diesel,30,67.3,2.0,5979.4308
2019, 3 Series,40000,Automatic,9991,Diesel,150,43.5,3.0,30612.0
2016, 3 Series,14800,Automatic,65000,Diesel,125,57.6,2.0,7832.16
2019, 3 Series,27980,Semi-Auto,7759,Petrol,145,42.2,2.0,21413.094
2019, 3 Series,19965,Semi-Auto,14153,Diesel,145,64.2,2.0,15279.2145
2016, 3 Series,13990,Semi-Auto,68800,Diesel,30,64.2,2.0,7403.508
2015, 3 Series,15500,Manual,23677,Diesel,125,60.1,2.0,7153.25
2015, 3 Series,9990,Manual,44000,Diesel,20,68.9,2.0,4610.385
2016, 3 Series,16699,Automatic,45089,Hybrid,0,134.5,2.0,8837.1108
2019, 3 Series,26589,Semi-Auto,9988,Diesel,145,52.3,2.0,20348.5617
2016, 3 Series,12950,Manual,59833,Diesel,125,61.4,2.0,6853.14
2019, 3 Series,27770,Semi-Auto,4050,Diesel,145,60.1,2.0,21252.381
2016, 3 Series,17990,Automatic,36000,Diesel,160,51.4,3.0,9520.308
2016, 3 Series,15030,Semi-Auto,43482,Diesel,30,64.2,2.0,7953.876
2016, 3 Series,14399,Automatic,68458,Hybrid,0,148.7,2.0,7619.9508
2015, 3 Series,21242,Semi-Auto,18283,Diesel,160,51.4,3.0,9803.183
2019, 3 Series,26826,Automatic,7015,Petrol,145,41.5,3.0,20529.9378
2019, 3 Series,25330,Semi-Auto,2307,Diesel,145,65.7,2.0,19385.049
2019, 3 Series,33470,Semi-Auto,4500,Diesel,145,49.6,2.0,25614.591
2016, 3 Series,12750,Manual,30521,Diesel,20,68.9,2.0,6747.3
2019, 3 Series,37995,Semi-Auto,3437,Petrol,145,41.5,2.0,29077.5735
2015, 3 Series,12999,Automatic,49018,Diesel,20,70.6,2.0,5999.038500000001
2015, 3 Series,10999,Manual,57693,Petrol,160,44.1,2.0,5076.038500000001
2015, 3 Series,20990,Manual,17620,Petrol,265,36.7,3.0,9686.885
2019, 3 Series,26750,Automatic,6504,Petrol,150,42.2,2.0,20471.774999999998
2016, 3 Series,20000,Automatic,39510,Petrol,205,41.5,3.0,10584.0
2019, 3 Series,26000,Semi-Auto,4826,Diesel,145,60.1,2.0,19897.8
2015, 3 Series,14952,Manual,31828,Petrol,200,43.5,2.0,6900.348
2019, 3 Series,23980,Semi-Auto,4628,Diesel,145,62.8,2.0,18351.894
2019, 3 Series,25750,Semi-Auto,10568,Diesel,145,52.3,2.0,19706.475
2016, 3 Series,18500,Automatic,24585,Diesel,145,56.5,3.0,9790.2
2019, 3 Series,25750,Semi-Auto,12647,Diesel,145,52.3,2.0,19706.475
2019, 3 Series,32420,Semi-Auto,103,Diesel,145,52.3,2.0,24811.025999999998
2016, 3 Series,14990,Manual,33201,Petrol,150,48.7,2.0,7932.708
2016, 3 Series,12600,Manual,19800,Petrol,125,52.3,1.5,6667.92
2019, 3 Series,33994,Semi-Auto,296,Diesel,145,49.6,2.0,26015.6082
2016, 3 Series,11400,Automatic,59201,Diesel,20,70.6,2.0,6032.88
2015, 3 Series,14930,Automatic,33330,Diesel,125,60.1,2.0,6890.195000000001
2019, 3 Series,28361,Semi-Auto,13547,Petrol,145,42.2,2.0,21704.6733
2019, 3 Series,31450,Semi-Auto,4568,Petrol,145,41.5,2.0,24068.684999999998
2016, 3 Series,12700,Manual,17385,Diesel,20,72.4,2.0,6720.84
2019, 3 Series,25936,Automatic,5948,Petrol,145,42.2,2.0,19848.820799999998
2015, 3 Series,9500,Manual,128850,Diesel,145,56.5,2.0,4384.25
2016, 3 Series,12950,Manual,33301,Petrol,145,49.6,1.5,6853.14
2019, 3 Series,33950,Automatic,9903,Diesel,145,47.9,3.0,25981.934999999998
2015, 3 Series,11970,Semi-Auto,44533,Diesel,20,68.9,2.0,5524.155000000001
2016, 3 Series,12100,Manual,53855,Diesel,30,62.8,2.0,6403.32
2016, 3 Series,13941,Automatic,41969,Diesel,30,67.3,2.0,7377.5772
2015, 3 Series,18500,Automatic,50000,Diesel,145,56.5,3.0,8537.75
2019, 3 Series,20298,Manual,6018,Diesel,145,64.2,2.0,15534.0594
2015, 3 Series,15300,Automatic,51344,Diesel,165,52.3,3.0,7060.950000000001
2015, 3 Series,13100,Manual,37204,Diesel,30,64.2,2.0,6045.650000000001
2016, 3 Series,13850,Automatic,32869,Diesel,30,67.3,2.0,7329.42
2016, 3 Series,14300,Manual,20955,Petrol,205,40.4,2.0,7567.56
2019, 3 Series,41994,Semi-Auto,8754,Petrol,145,34.9,3.0,32138.0082
2015, 3 Series,13991,Manual,37373,Diesel,30,64.2,2.0,6456.846500000001
2016, 3 Series,15490,Semi-Auto,38000,Diesel,30,64.2,2.0,8197.308
2019, 3 Series,24950,Manual,3238,Diesel,145,64.2,2.0,19094.235
2019, 3 Series,24990,Manual,4753,Diesel,145,64.2,2.0,19124.846999999998
2015, 3 Series,10000,Manual,85515,Diesel,20,68.9,2.0,4615.0
2016, 3 Series,14999,Manual,26307,Petrol,145,47.9,2.0,7937.4708
2019, 3 Series,22052,Semi-Auto,10178,Diesel,145,55.4,2.0,16876.3956
2016, 3 Series,16300,Automatic,34623,Diesel,125,57.6,2.0,8625.960000000001
2016, 3 Series,13999,Automatic,32986,Diesel,0,74.3,2.0,7408.2708
2016, 3 Series,13800,Manual,15539,Diesel,30,67.3,2.0,7302.96
2015, 3 Series,14990,Automatic,66000,Diesel,145,53.3,3.0,6917.885
2015, 3 Series,10990,Manual,50000,Diesel,30,67.3,2.0,5071.885
2015, 3 Series,13295,Automatic,76720,Diesel,165,51.4,3.0,6135.6425
2015, 3 Series,13995,Semi-Auto,37798,Diesel,30,64.2,2.0,6458.6925
2016, 3 Series,16892,Semi-Auto,24435,Diesel,30,64.2,2.0,8939.2464
2016, 3 Series,12800,Automatic,58174,Diesel,30,67.3,2.0,6773.76
2016, 3 Series,22494,Semi-Auto,24144,Diesel,160,51.4,3.0,11903.8248
2015, 3 Series,15990,Manual,43574,Petrol,200,39.8,2.0,7379.385
2016, 3 Series,18000,Semi-Auto,29978,Diesel,160,51.4,3.0,9525.6
2016, 3 Series,10650,Manual,88378,Diesel,30,68.9,2.0,5635.9800000000005
2015, 3 Series,12237,Manual,56111,Diesel,30,64.2,2.0,5647.3755
2016, 3 Series,14596,Manual,18271,Petrol,160,45.6,2.0,7724.2032
2019, 3 Series,23775,Semi-Auto,2359,Petrol,145,47.9,2.0,18195.0075
2019, 3 Series,23775,Semi-Auto,2552,Petrol,145,47.9,2.0,18195.0075
2016, 3 Series,9790,Manual,76218,Diesel,30,64.2,2.0,5180.868
2019, 3 Series,32790,Automatic,3750,Diesel,145,52.3,2.0,25094.186999999998
2015, 3 Series,14000,Manual,33021,Diesel,125,60.1,2.0,6461.0
2015, 3 Series,11490,Manual,26000,Diesel,30,67.3,2.0,5302.635
2016, 3 Series,20878,Semi-Auto,25145,Diesel,160,51.4,3.0,11048.6376
2016, 3 Series,21995,Semi-Auto,37625,Diesel,205,49.6,3.0,11639.754
2016, 3 Series,19490,Automatic,30088,Petrol,160,46.3,2.0,10314.108
2015, 3 Series,14450,Automatic,47288,Diesel,30,62.8,2.0,6668.675
2015, 3 Series,15695,Semi-Auto,59204,Diesel,200,49.6,3.0,7243.2425
2015, 3 Series,11999,Automatic,29595,Diesel,30,62.8,2.0,5537.538500000001
2016, 3 Series,16199,Automatic,45223,Hybrid,0,134.5,2.0,8572.5108
2016, 3 Series,14699,Manual,38206,Diesel,30,64.2,2.0,7778.7108
2015, 3 Series,13490,Semi-Auto,63981,Diesel,30,64.2,2.0,6225.635
2019, 3 Series,31995,Semi-Auto,4995,Diesel,145,52.3,2.0,24485.7735
2016, 3 Series,12990,Semi-Auto,48788,Diesel,0,74.3,2.0,6874.308
2015, 3 Series,13795,Semi-Auto,92308,Diesel,150,54.3,3.0,6366.3925
2016, 3 Series,14000,Manual,30679,Diesel,125,62.8,2.0,7408.8
2019, 3 Series,26450,Manual,3055,Diesel,145,54.3,2.0,20242.184999999998
2015, 3 Series,14391,Semi-Auto,56262,Diesel,30,62.8,2.0,6641.4465
2016, 3 Series,15510,Semi-Auto,40417,Diesel,125,60.1,2.0,8207.892
2019, 3 Series,29990,Semi-Auto,8235,Diesel,145,48.7,2.0,22951.346999999998
2016, 3 Series,17400,Automatic,61852,Diesel,200,49.6,3.0,9208.08
2019, 3 Series,31880,Semi-Auto,5185,Diesel,145,44.1,3.0,24397.764
2019, 3 Series,40000,Automatic,9735,Diesel,145,45.6,3.0,30612.0
2019, 3 Series,28413,Semi-Auto,6223,Diesel,145,52.3,2.0,21744.4689
2016, 3 Series,12200,Manual,34842,Diesel,30,67.3,2.0,6456.24
2015, 3 Series,14000,Automatic,75800,Diesel,145,55.4,2.0,6461.0
2019, 3 Series,24275,Semi-Auto,10361,Diesel,145,62.8,2.0,18577.6575
2019, 3 Series,33890,Automatic,2993,Diesel,150,47.9,3.0,25936.017
2019, 3 Series,31275,Semi-Auto,5494,Petrol,145,41.5,2.0,23934.7575
2019, 3 Series,30326,Semi-Auto,3392,Petrol,145,41.5,2.0,23208.4878
2016, 3 Series,14990,Automatic,63000,Diesel,125,57.6,2.0,7932.708
2019, 3 Series,16800,Manual,13648,Diesel,145,62.8,2.0,12857.039999999999
2016, 3 Series,20480,Semi-Auto,22834,Diesel,160,51.4,3.0,10838.016
2015, 3 Series,18555,Semi-Auto,51416,Diesel,145,53.3,3.0,8563.1325
2019, 3 Series,26995,Semi-Auto,12399,Diesel,150,52.3,2.0,20659.2735
2019, 3 Series,31390,Semi-Auto,5029,Petrol,145,40.9,2.0,24022.767
2015, 3 Series,16940,Automatic,41115,Diesel,165,51.4,3.0,7817.81
2016, 3 Series,12480,Manual,51379,Diesel,20,68.9,2.0,6604.416
2019, 3 Series,27888,Semi-Auto,10622,Diesel,150,52.3,2.0,21342.6864
2015, 3 Series,17450,Automatic,45000,Diesel,160,51.4,3.0,8053.175
2016, 3 Series,15000,Manual,27663,Diesel,30,64.2,2.0,7938.0
2016, 3 Series,13799,Automatic,47262,Diesel,30,62.8,2.0,7302.4308
2015, 3 Series,13000,Automatic,45064,Diesel,20,74.3,2.0,5999.5
2016, 3 Series,16990,Semi-Auto,44563,Diesel,125,60.1,2.0,8991.108
2016, 3 Series,15995,Semi-Auto,39293,Diesel,30,62.8,2.0,8464.554
2019, 3 Series,28013,Semi-Auto,7165,Petrol,145,41.5,2.0,21438.3489
2019, 3 Series,22382,Semi-Auto,10142,Diesel,145,55.4,2.0,17128.9446
2016, 3 Series,13999,Manual,52713,Diesel,30,64.2,2.0,7408.2708
2015, 3 Series,18980,Semi-Auto,26762,Diesel,165,51.4,3.0,8759.27
2016, 3 Series,19000,Automatic,26114,Diesel,145,53.3,3.0,10054.8
2016, 3 Series,18656,Semi-Auto,41200,Diesel,150,53.3,3.0,9872.7552
2019, 3 Series,27975,Semi-Auto,8856,Diesel,150,52.3,2.0,21409.267499999998
2016, 3 Series,15998,Semi-Auto,67915,Diesel,160,51.4,3.0,8466.1416
2016, 3 Series,15495,Automatic,32000,Hybrid,0,148.7,2.0,8199.954
2016, 3 Series,10591,Manual,62674,Diesel,20,72.4,2.0,5604.7572
2016, 3 Series,12207,Automatic,55293,Diesel,20,74.3,2.0,6459.9444
2015, 3 Series,16698,Semi-Auto,28321,Diesel,145,53.3,3.0,7706.127
2019, 3 Series,28450,Semi-Auto,8349,Petrol,145,43.5,2.0,21772.785
2019, 3 Series,28500,Automatic,5513,Petrol,150,42.2,2.0,21811.05
2019, 3 Series,28820,Manual,123,Diesel,145,56.5,2.0,22055.946
2019, 3 Series,35250,Automatic,123,Diesel,145,47.9,3.0,26976.825
2015, 3 Series,11300,Automatic,74317,Diesel,150,55.4,2.0,5214.95
2015, 3 Series,17190,Automatic,34089,Diesel,160,51.4,3.0,7933.185
2016, 3 Series,12000,Automatic,97600,Diesel,30,64.2,2.0,6350.4
2016, 3 Series,15950,Manual,24160,Diesel,125,58.9,2.0,8440.74
2016, 3 Series,18990,Automatic,38000,Diesel,160,51.4,3.0,10049.508
2019, 3 Series,28990,Semi-Auto,3811,Diesel,145,52.3,2.0,22186.047
2019, 3 Series,39600,Automatic,10850,Diesel,145,43.5,3.0,30305.88
2015, 3 Series,16480,Semi-Auto,57377,Diesel,165,51.4,3.0,7605.52
2015, 3 Series,18500,Semi-Auto,38218,Diesel,165,51.4,3.0,8537.75
2019, 3 Series,27275,Manual,3377,Diesel,145,54.3,2.0,20873.5575
2015, 3 Series,15000,Semi-Auto,47773,Diesel,125,58.9,2.0,6922.5
2015, 3 Series,16990,Semi-Auto,29706,Diesel,30,62.8,2.0,7840.885
2015, 3 Series,17495,Semi-Auto,38249,Diesel,160,51.4,3.0,8073.9425
2019, 3 Series,29995,Semi-Auto,1425,Petrol,145,42.2,2.0,22955.1735
2019, 3 Series,37890,Semi-Auto,4713,Petrol,145,34.9,3.0,28997.217
2016, 3 Series,15800,Automatic,25598,Diesel,150,54.3,3.0,8361.36
2015, 3 Series,11699,Manual,42831,Diesel,20,68.9,2.0,5399.0885
2019, 3 Series,26980,Semi-Auto,10405,Diesel,150,52.3,2.0,20647.793999999998
2019, 3 Series,23499,Automatic,5634,Petrol,145,47.9,2.0,17983.7847
2019, 3 Series,36990,Semi-Auto,4314,Petrol,145,40.4,2.0,28308.447
2016, 3 Series,18898,Automatic,13493,Petrol,160,44.1,2.0,10000.8216
2016, 3 Series,12795,Automatic,75400,Hybrid,0,148.7,2.0,6771.1140000000005
2016, 3 Series,16899,Automatic,30803,Hybrid,0,134.5,2.0,8942.9508
2019, 3 Series,29995,Semi-Auto,1798,Petrol,145,42.2,2.0,22955.1735
2016, 3 Series,14980,Semi-Auto,41492,Diesel,30,67.3,2.0,7927.416
2016, 3 Series,14599,Automatic,54518,Diesel,30,64.2,2.0,7725.7908
2015, 3 Series,18981,Semi-Auto,40443,Diesel,165,51.4,3.0,8759.7315
2016, 3 Series,16995,Automatic,54153,Diesel,30,62.8,2.0,8993.754
2016, 3 Series,16479,Automatic,25709,Diesel,125,60.1,2.0,8720.6868
2016, 3 Series,11250,Automatic,70600,Diesel,30,70.6,2.0,5953.5
2016, 3 Series,14475,Automatic,78878,Hybrid,0,134.5,2.0,7660.17
2016, 3 Series,15600,Automatic,31940,Diesel,30,64.2,2.0,8255.52
2019, 3 Series,29994,Semi-Auto,2000,Petrol,145,42.2,2.0,22954.408199999998
2016, 3 Series,18490,Semi-Auto,15634,Diesel,125,57.6,2.0,9784.908
2016, 3 Series,17750,Automatic,28000,Diesel,30,64.2,2.0,9393.3
2016, 3 Series,13000,Automatic,34303,Petrol,125,54.3,1.5,6879.6
2016, 3 Series,16750,Automatic,46000,Diesel,30,64.2,2.0,8864.1
2016, 3 Series,13800,Manual,19401,Diesel,30,67.3,2.0,7302.96
2016, 3 Series,14887,Automatic,45716,Hybrid,0,134.5,2.0,7878.2004
2019, 3 Series,27990,Manual,4465,Diesel,145,54.3,2.0,21420.747
2019, 3 Series,32000,Automatic,5557,Diesel,145,49.6,2.0,24489.6
2019, 3 Series,27440,Semi-Auto,1700,Diesel,145,52.3,2.0,20999.832
2015, 3 Series,12998,Semi-Auto,25243,Diesel,30,62.8,2.0,5998.577
2016, 3 Series,14230,Manual,57736,Petrol,145,47.9,2.0,7530.516
2016, 3 Series,12700,Automatic,47266,Diesel,30,65.7,2.0,6720.84
2019, 3 Series,23990,Semi-Auto,7015,Diesel,145,53.3,2.0,18359.547
2019, 3 Series,26480,Manual,2236,Diesel,145,54.3,2.0,20265.144
2015, 3 Series,13990,Manual,30441,Diesel,30,64.2,2.0,6456.385
2016, 3 Series,15600,Automatic,45900,Diesel,145,53.3,3.0,8255.52
2016, 3 Series,19895,Semi-Auto,26200,Diesel,165,51.4,3.0,10528.434
2016, 3 Series,15498,Semi-Auto,13377,Petrol,125,51.4,2.0,8201.5416
2015, 3 Series,10695,Automatic,105090,Diesel,30,62.8,2.0,4935.7425
2015, 3 Series,12321,Semi-Auto,77241,Diesel,30,64.2,2.0,5686.141500000001
2016, 3 Series,14750,Automatic,67801,Diesel,125,60.1,2.0,7805.7
2019, 3 Series,33995,Semi-Auto,4953,Hybrid,135,8.8,2.0,26016.373499999998
2015, 3 Series,16276,Automatic,31238,Diesel,145,55.4,2.0,7511.374000000001
2015, 3 Series,13150,Automatic,54204,Diesel,125,61.4,2.0,6068.725
2016, 3 Series,16995,Semi-Auto,22594,Diesel,30,64.2,2.0,8993.754
2019, 3 Series,30480,Semi-Auto,4609,Diesel,145,49.6,2.0,23326.344
2019, 3 Series,25950,Semi-Auto,3977,Petrol,145,43.5,2.0,19859.535
2019, 3 Series,24450,Manual,4725,Diesel,145,54.3,2.0,18711.585
2019, 3 Series,32990,Semi-Auto,5400,Diesel,145,49.6,2.0,25247.247
2019, 3 Series,33690,Semi-Auto,8718,Diesel,145,47.9,3.0,25782.957
2019, 3 Series,29480,Semi-Auto,2228,Diesel,145,52.3,2.0,22561.043999999998
2016, 3 Series,12400,Manual,33270,Petrol,150,48.7,2.0,6562.08
2019, 3 Series,22312,Semi-Auto,7944,Diesel,145,55.4,2.0,17075.3736
2019, 3 Series,30422,Semi-Auto,4429,Diesel,145,52.3,2.0,23281.956599999998
2019, 3 Series,30052,Semi-Auto,6549,Diesel,145,52.3,2.0,22998.795599999998
2019, 3 Series,30850,Automatic,7624,Diesel,145,48.7,2.0,23609.505
2019, 3 Series,27450,Semi-Auto,7827,Petrol,145,43.5,2.0,21007.485
2016, 3 Series,16600,Automatic,23114,Diesel,145,53.3,3.0,8784.72
2016, 3 Series,13900,Manual,59341,Diesel,30,64.2,2.0,7355.88
2015, 3 Series,16698,Semi-Auto,38399,Diesel,145,56.5,3.0,7706.127
2016, 3 Series,12400,Manual,34657,Diesel,20,68.9,2.0,6562.08
2016, 3 Series,12878,Automatic,49620,Diesel,20,74.3,2.0,6815.0376
2016, 3 Series,14400,Automatic,51994,Diesel,30,62.8,2.0,7620.4800000000005
2019, 3 Series,37991,Semi-Auto,7447,Petrol,150,34.9,3.0,29074.5123
2019, 3 Series,26750,Semi-Auto,4327,Diesel,145,53.3,3.0,20471.774999999998
2016, 3 Series,9490,Manual,69000,Diesel,20,68.9,2.0,5022.108
2019, 3 Series,29950,Semi-Auto,4629,Diesel,150,48.7,2.0,22920.735
2016, 3 Series,12950,Semi-Auto,44635,Diesel,0,74.3,2.0,6853.14
2016, 3 Series,18000,Automatic,38984,Diesel,145,54.3,3.0,9525.6
2016, 3 Series,13699,Automatic,72111,Diesel,30,62.8,2.0,7249.5108
2015, 3 Series,10999,Manual,39245,Diesel,20,68.9,2.0,5076.038500000001
2015, 3 Series,15998,Semi-Auto,47812,Diesel,160,51.4,3.0,7383.077
2016, 3 Series,14500,Automatic,30284,Diesel,30,65.7,2.0,7673.4
2015, 3 Series,12498,Manual,32082,Petrol,125,52.3,1.5,5767.827
2015, 3 Series,11000,Manual,58878,Diesel,20,72.4,2.0,5076.5
2015, 3 Series,12100,Manual,52663,Diesel,30,61.4,2.0,5584.150000000001
2016, 3 Series,16498,Semi-Auto,22489,Hybrid,0,148.7,2.0,8730.7416
2015, 3 Series,10490,Manual,77963,Diesel,30,65.7,2.0,4841.135
2015, 3 Series,8697,Manual,73785,Diesel,30,61.4,2.0,4013.6655
2019, 3 Series,24000,Automatic,12473,Diesel,145,52.3,2.0,18367.2
2019, 3 Series,30850,Automatic,6272,Diesel,145,48.7,2.0,23609.505
2019, 3 Series,27195,Semi-Auto,4036,Diesel,145,52.3,2.0,20812.3335
2019, 3 Series,30552,Semi-Auto,6294,Diesel,145,52.3,2.0,23381.4456
2016, 3 Series,17850,Automatic,28702,Hybrid,0,134.5,2.0,9446.22
2016, 3 Series,18212,Semi-Auto,9020,Diesel,30,65.7,2.0,9637.7904
2019, 3 Series,28450,Semi-Auto,9809,Petrol,145,43.5,2.0,21772.785
2016, 3 Series,10999,Automatic,79248,Diesel,0,74.3,2.0,5820.6708
2016, 3 Series,20432,Semi-Auto,9939,Diesel,160,51.4,3.0,10812.6144
2019, 3 Series,23980,Semi-Auto,4063,Diesel,145,62.8,2.0,18351.894
2019, 3 Series,34370,Automatic,123,Diesel,145,50.4,2.0,26303.361
2019, 3 Series,34370,Automatic,123,Diesel,145,50.4,2.0,26303.361
2015, 3 Series,12495,Semi-Auto,57209,Diesel,125,61.4,2.0,5766.4425
2015, 3 Series,15698,Semi-Auto,47167,Diesel,125,57.6,3.0,7244.627
2015, 3 Series,12110,Manual,54905,Diesel,125,58.9,2.0,5588.765
2016, 3 Series,17106,Automatic,22019,Hybrid,0,148.7,2.0,9052.4952
2015, 3 Series,12300,Manual,39347,Diesel,125,60.1,2.0,5676.45
2016, 3 Series,20000,Automatic,51497,Diesel,160,51.4,3.0,10584.0
2016, 3 Series,16600,Automatic,31741,Diesel,20,65.7,2.0,8784.72
2019, 3 Series,28220,Automatic,1500,Diesel,145,48.7,2.0,21596.766
2016, 3 Series,19300,Semi-Auto,13500,Hybrid,0,134.5,2.0,10213.56
2015, 3 Series,22072,Semi-Auto,27536,Petrol,200,41.5,3.0,10186.228000000001
2015, 3 Series,13260,Automatic,69820,Petrol,145,48.7,2.0,6119.490000000001
2019, 3 Series,24998,Semi-Auto,13957,Diesel,150,52.3,2.0,19130.969399999998
2019, 3 Series,26850,Automatic,5900,Diesel,145,62.8,2.0,20548.305
2016, 3 Series,13990,Automatic,46000,Diesel,30,64.2,2.0,7403.508
2016, 3 Series,18980,Semi-Auto,29902,Diesel,145,53.3,3.0,10044.216
2019, 3 Series,29975,Manual,1254,Diesel,145,54.3,2.0,22939.8675
2016, 3 Series,15400,Manual,36000,Diesel,30,64.2,2.0,8149.68
2019, 3 Series,35150,Automatic,5920,Diesel,145,47.9,3.0,26900.295
2015, 3 Series,13391,Manual,62354,Diesel,125,58.9,2.0,6179.9465
2019, 3 Series,25940,Semi-Auto,7821,Diesel,145,53.3,2.0,19851.881999999998
2016, 3 Series,14199,Manual,51098,Diesel,30,64.2,2.0,7514.1108
2016, 3 Series,19950,Automatic,56000,Diesel,160,51.4,3.0,10557.54
2016, 3 Series,14295,Automatic,86060,Hybrid,0,134.5,2.0,7564.914
2016, 3 Series,9195,Manual,93760,Diesel,20,72.4,2.0,4865.994
2015, 3 Series,9750,Manual,56038,Diesel,20,68.9,2.0,4499.625
2016, 3 Series,17750,Manual,15082,Petrol,200,41.5,2.0,9393.3
2016, 3 Series,14400,Automatic,19786,Diesel,30,67.3,2.0,7620.4800000000005
2015, 3 Series,13990,Automatic,37087,Diesel,125,61.4,2.0,6456.385
2016, 3 Series,17532,Automatic,36157,Hybrid,0,134.5,2.0,9277.9344
2019, 3 Series,37980,Semi-Auto,2459,Petrol,145,34.9,3.0,29066.094
2019, 3 Series,16698,Manual,12824,Diesel,150,67.3,2.0,12778.9794
2016, 3 Series,17998,Semi-Auto,23106,Hybrid,0,134.5,2.0,9524.5416
2019, 3 Series,32990,Semi-Auto,4758,Diesel,145,49.6,2.0,25247.247
2016, 3 Series,14195,Automatic,56140,Hybrid,0,148.7,2.0,7511.994
2019, 3 Series,21220,Semi-Auto,19494,Petrol,145,48.7,2.0,16239.666
2016, 3 Series,14750,Automatic,64447,Diesel,125,60.1,2.0,7805.7
2016, 3 Series,13498,Semi-Auto,45341,Diesel,0,74.3,2.0,7143.1416
2019, 3 Series,31990,Semi-Auto,6313,Petrol,150,41.5,2.0,24481.947
2016, 3 Series,17698,Semi-Auto,36764,Diesel,145,54.3,3.0,9365.7816
2015, 3 Series,15552,Semi-Auto,39029,Diesel,125,58.9,2.0,7177.2480000000005
2015, 3 Series,10000,Automatic,99530,Diesel,30,67.3,2.0,4615.0
2015, 3 Series,16410,Automatic,35219,Diesel,145,56.5,3.0,7573.215
2019, 3 Series,23298,Semi-Auto,11326,Diesel,145,54.3,2.0,17829.9594
2019, 3 Series,26580,Semi-Auto,13216,Diesel,145,60.1,2.0,20341.674
2019, 3 Series,30990,Automatic,2579,Diesel,145,52.3,2.0,23716.647
2016, 3 Series,10800,Automatic,80077,Diesel,20,70.6,2.0,5715.36
2015, 3 Series,8190,Manual,92230,Diesel,30,65.7,2.0,3779.6850000000004
2019, 3 Series,26995,Semi-Auto,10624,Petrol,150,42.2,2.0,20659.2735
2015, 3 Series,15495,Manual,31468,Diesel,30,61.4,2.0,7150.9425
2016, 3 Series,9449,Manual,97758,Diesel,20,72.4,2.0,5000.4108
2019, 3 Series,29990,Semi-Auto,4210,Petrol,150,40.9,2.0,22951.346999999998
2015, 3 Series,13000,Manual,34533,Diesel,125,60.1,2.0,5999.5
2015, 3 Series,15700,Automatic,42492,Diesel,145,56.5,3.0,7245.55
2016, 3 Series,15100,Automatic,29213,Diesel,30,64.2,2.0,7990.92
2016, 3 Series,10490,Manual,63000,Diesel,20,72.4,2.0,5551.308
2016, 3 Series,17150,Automatic,56000,Diesel,125,57.6,2.0,9075.78
2019, 3 Series,28775,Semi-Auto,5800,Diesel,145,52.3,2.0,22021.5075
2016, 3 Series,15899,Automatic,27562,Diesel,145,56.5,3.0,8413.7508
2016, 3 Series,14100,Manual,43015,Diesel,145,56.5,2.0,7461.72
2019, 3 Series,22869,Semi-Auto,11824,Diesel,145,54.3,2.0,17501.6457
2017, 3 Series,17895,Automatic,17088,Diesel,145,62.8,2.0,10532.997
2016, 3 Series,14250,Manual,27779,Diesel,30,64.2,2.0,7541.1
2017, 3 Series,19047,Automatic,16844,Diesel,145,56.5,3.0,11211.0642
2017, 3 Series,16500,Manual,16570,Diesel,125,58.9,2.0,9711.9
2017, 3 Series,15000,Manual,39497,Diesel,30,64.2,2.0,8829.0
2017, 3 Series,16500,Automatic,42205,Diesel,150,62.8,2.0,9711.9
2017, 3 Series,20498,Automatic,17521,Diesel,145,53.3,3.0,12065.122800000001
2017, 3 Series,19998,Semi-Auto,24059,Diesel,150,53.3,3.0,11770.8228
2017, 3 Series,12300,Manual,29783,Petrol,125,52.3,1.5,7239.78
2017, 3 Series,21400,Automatic,22865,Diesel,145,49.6,3.0,12596.04
2017, 3 Series,18908,Semi-Auto,34134,Diesel,145,53.3,3.0,11129.2488
2017, 3 Series,13300,Manual,20983,Petrol,145,52.3,1.5,7828.38
2015, 3 Series,14995,Automatic,44000,Diesel,145,56.5,3.0,6920.1925
2017, 3 Series,15475,Automatic,58913,Diesel,150,62.8,2.0,9108.585000000001
2017, 3 Series,19836,Automatic,28411,Diesel,145,51.4,3.0,11675.4696
2015, 3 Series,15800,Manual,23293,Diesel,145,55.4,2.0,7291.700000000001
2015, 3 Series,16995,Automatic,35973,Diesel,160,51.4,3.0,7843.1925
2017, 3 Series,19000,Automatic,19345,Diesel,150,64.2,2.0,11183.4
2017, 3 Series,20500,Automatic,28580,Diesel,145,51.4,3.0,12066.300000000001
2019, 3 Series,35490,Semi-Auto,10130,Diesel,145,44.1,3.0,27160.497
2017, 3 Series,19650,Semi-Auto,43267,Diesel,145,62.8,2.0,11565.99
2017, 3 Series,16746,Automatic,32230,Diesel,30,64.2,2.0,9856.695600000001
